"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Checklist_Installation/Scheibitz labels","workspace://SpacesStore/dafd9aa6-cdca-483c-a74f-6f9fb2d73253","Scheibitz labels","application/msword","23040","","","","","","","","","Thomas Scheibitz","UC BAM PFA","Tue Jul 29 15:53:16 PDT 2014","","Wed Aug 28 22:10:09 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Expenses/Bonakdar invoice","workspace://SpacesStore/b60a0f32-1675-4ace-b73a-898907579772","Bonakdar invoice","application/msword","20480","","","","","","","","","INVOICE","BAM/PFA","Tue Jul 29 15:53:16 PDT 2014","","Wed Aug 28 22:10:14 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Expenses/Goethe Inst. invoice","workspace://SpacesStore/0f7c1b2b-ad76-45b5-95af-8e85e12d1859","Goethe Inst. invoice","application/msword","20480","","","","","","","","","INVOICE","BAM/PFA","Tue Jul 29 15:53:17 PDT 2014","","Wed Aug 28 22:10:16 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Expenses/Thomas hotel invoice","workspace://SpacesStore/feb63b2b-beac-46d1-b987-5598553f815c","Thomas hotel invoice","application/msword","20992","","","","","","","","","INVOICE","UC BAM PFA","Tue Jul 29 15:53:17 PDT 2014","","Wed Aug 28 22:10:18 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Expenses/bonakdar trans. invoice","workspace://SpacesStore/dbefbc4a-7d60-4617-8318-06d65ff05520","bonakdar trans. invoice","application/msword","20992","","","","","","","","","INVOICE","UC BAM PFA","Tue Jul 29 15:53:17 PDT 2014","","Wed Aug 28 22:10:20 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Images/Schiebitz #1","workspace://SpacesStore/5effdab6-6149-4a86-98a4-9d30dfaad68d","Schiebitz #1","image/jpeg","192296","","","","","","","","","","","Tue Jul 29 15:53:19 PDT 2014","","Wed Aug 28 22:10:39 PDT 2013","","davetaylor","dena.beard","","","752","","","","","","","","","","","","","1085","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Loans/Scheibitz loan ltr","workspace://SpacesStore/ccc9a5cc-acf3-4e00-bebc-b725cf0fce78","Scheibitz loan ltr","application/msword","22016","","","","","","","","","09/27/01","BAM/PFA","Tue Jul 29 15:53:21 PDT 2014","","Wed Aug 28 22:10:42 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Loans/bonakdar loan ltr","workspace://SpacesStore/66111c19-2c07-4002-9049-814b930f780e","bonakdar loan ltr","application/msword","21504","","","","","","","","","","BAM/PFA","Tue Jul 29 15:53:21 PDT 2014","","Wed Aug 28 22:10:45 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Miscellaneous/Bonakdar fax 11_21","workspace://SpacesStore/f91e0d20-47b4-4712-834a-a78977fb96dd","Bonakdar fax 11_21","application/msword","29184","","","","","","","","","","BAM/PFA","Tue Jul 29 15:53:23 PDT 2014","","Wed Aug 28 22:10:48 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Miscellaneous/Final Scheibitz guest list","workspace://SpacesStore/fe69d082-11b0-4cb5-bc06-d0552ee99435","Final Scheibitz guest list","application/msword","20480","","","","","","","","","Dinner  in honor of Thomas Scheibitz","UC BAM PFA","Tue Jul 29 15:53:23 PDT 2014","","Wed Aug 28 22:10:50 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Miscellaneous/SCHEIBITZ ArtPace/Scheibitz ArtPace contract","workspace://SpacesStore/12e937d6-3d47-4a33-900a-5a15207a82ba","Scheibitz ArtPace contract","application/msword","43008","","","","","","","","","EXHIBITION CONTRACT","UC BAM PFA","Tue Jul 29 15:53:22 PDT 2014","","Wed Aug 28 22:11:31 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Miscellaneous/SCHEIBITZ ArtPace/Scheibitz artpace invites","workspace://SpacesStore/0a89c85f-87eb-4ad1-a469-5582700f2c64","Scheibitz artpace invites","application/msword","23040","","","","","","","","","Ms","UC BAM PFA","Tue Jul 29 15:53:22 PDT 2014","","Wed Aug 28 22:11:33 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Miscellaneous/SCHEIBITZ ArtPace/Scheibitz_ArtPace_contract.doc","workspace://SpacesStore/ff77b84f-5b27-4b37-9b6d-d7102bc60da0","Scheibitz_ArtPace_contract.doc","application/msword","38400","","","","","","","","","EXHIBITION CONTRACT","UC BAM PFA","Tue Jul 29 15:53:23 PDT 2014","","Wed Aug 28 22:11:42 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Miscellaneous/SCHEIBITZ ArtPace/scheibitz contract","workspace://SpacesStore/7537b71d-c12f-43ce-a632-5929d0f3d894","scheibitz contract","application/msword","39936","","","","","","","","","EXHIBITION CONTRACT","UC BAM PFA","Tue Jul 29 15:53:23 PDT 2014","","Wed Aug 28 22:11:49 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Miscellaneous/Scheibitz dinner invite","workspace://SpacesStore/2a2bd7b0-697e-4d93-b6c8-8bef32f9fb8a","Scheibitz dinner invite","application/msword","22016","","","","","","","","","09/18/00","UC BAM PFA","Tue Jul 29 15:53:24 PDT 2014","","Wed Aug 28 22:10:53 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Miscellaneous/Scheibitz dinner invite source","workspace://SpacesStore/09420d1b-4c40-468e-a085-00eac59d0610","Scheibitz dinner invite source","application/msword","19968","","","","","","","","","Title","UC BAM PFA","Tue Jul 29 15:53:24 PDT 2014","","Wed Aug 28 22:10:56 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Miscellaneous/Scheibitz dinner letters","workspace://SpacesStore/7d9516c3-6eb1-4dca-b673-af6509494900","Scheibitz dinner letters","application/msword","67072","","","","","","","","","09/18/00","UC BAM PFA","Tue Jul 29 15:53:24 PDT 2014","","Wed Aug 28 22:10:59 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Miscellaneous/Scheibitz fax 7_18","workspace://SpacesStore/f9680df3-9133-4eac-9602-7528d93858d0","Scheibitz fax 7_18","application/msword","83456","","","","","","","","","Professional Fax","BAM/PFA","Tue Jul 29 15:53:25 PDT 2014","","Wed Aug 28 22:11:01 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Miscellaneous/Scheibitz guest list","workspace://SpacesStore/5400e320-3c6f-44dd-a87b-06115697578a","Scheibitz guest list","application/msword","19968","","","","","","","","","Wanda Kownacki and John Holton","UC BAM PFA","Tue Jul 29 15:53:25 PDT 2014","","Wed Aug 28 22:11:05 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Miscellaneous/Scheibitz itinerary","workspace://SpacesStore/78f59f83-96ed-4acc-bc4f-10dbd7383b3d","Scheibitz itinerary","application/msword","22016","","","","","","","","","ITINERARY","UC BAM PFA","Tue Jul 29 15:53:26 PDT 2014","","Wed Aug 28 22:11:07 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Miscellaneous/Scheibitz visa ltr","workspace://SpacesStore/eef435bb-68de-4451-bd17-c9e7594a4c8e","Scheibitz visa ltr","application/msword","27648","","","","","","","","","","BAM/PFA","Tue Jul 29 15:53:26 PDT 2014","","Wed Aug 28 22:11:10 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Miscellaneous/scheibitz fax 7_25","workspace://SpacesStore/1ba2ed0f-49c3-4813-b9c4-82874136dbd9","scheibitz fax 7_25","application/msword","487936","","","","","","","","","Professional Fax","BAM/PFA","Tue Jul 29 15:53:26 PDT 2014","","Wed Aug 28 22:11:14 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Miscellaneous/thomas events","workspace://SpacesStore/b15ebd65-2bca-460e-a53b-d634f929e476","thomas events","application/msword","21504","","","","","","","","","SPECIAL EVENTS","BAM/PFA","Tue Jul 29 15:53:27 PDT 2014","","Wed Aug 28 22:11:17 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Miscellaneous/thomas fax 8_29","workspace://SpacesStore/ef439499-f36e-499f-bac0-47d259714c71","thomas fax 8_29","application/msword","44544","","","","","","","","","Professional Fax","BAM/PFA","Tue Jul 29 15:53:27 PDT 2014","","Wed Aug 28 22:11:20 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Publications and Press/Scheibitz Brochure Design File/Scheibitz_invite.doc","workspace://SpacesStore/196ffbe7-b4e7-41c3-8e08-5b4b4478dee0","Scheibitz_invite.doc","application/msword","23040","","","","","","","","","Please join us for an Artist’s Talk and Opening Reception","BAM/PFA","Tue Jul 29 15:53:33 PDT 2014","","Wed Aug 28 22:12:18 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Publications and Press/Scheibitz Brochure Design File/scheibitz brochure/scheibitz_brochure.qxp","workspace://SpacesStore/3e4e9919-3f89-4426-b107-2f440d2d85c0","scheibitz_brochure.qxp","application/octet-stream","766720","","","","","","","","","","","Tue Jul 29 15:53:32 PDT 2014","","Wed Aug 28 22:13:12 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Publications and Press/Scheibitz Brochure Design File/scheibitz_invite2","workspace://SpacesStore/a21dcfb2-99e0-47eb-9d02-e63764a9db50","scheibitz_invite2","application/octet-stream","371200","","","","","","","","","","","Tue Jul 29 15:53:34 PDT 2014","","Wed Aug 28 22:12:30 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Publications and Press/Scheibitz Look article","workspace://SpacesStore/08f16811-0fe4-436f-a69e-187bd39ce0df","Scheibitz Look article","application/msword","25088","","","","","","","","","To effectively express the spirit of one’s age is a challenge in any medium; to do so through painting, a medium so deeply iden","BAM/PFA","Tue Jul 29 15:53:34 PDT 2014","","Wed Aug 28 22:11:54 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Publications and Press/Scheibitz captions","workspace://SpacesStore/db558f46-6a49-4209-a0cf-9875359689f5","Scheibitz captions","application/msword","20992","","","","","","","","","Cover: Commonplace, 2000; oil and pigment marker on canvas; 210 x 260 cm; Museum der Bildenden Künste, Leipzig","UC BAM PFA","Tue Jul 29 15:53:34 PDT 2014","","Wed Aug 28 22:11:56 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Publications and Press/Scheibitz front_back","workspace://SpacesStore/76a58637-ed4c-40f6-b656-a45b46ac598d","Scheibitz front_back","application/msword","28672","","","","","","","","","","BAM/PFA","Tue Jul 29 15:53:35 PDT 2014","","Wed Aug 28 22:11:59 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Publications and Press/Scheibitz invite copy","workspace://SpacesStore/79fac4d1-ecf0-4d46-85b2-06caf91e0404","Scheibitz invite copy","application/msword","20992","","","","","","","","","Please join us for an Artist’s Talk and Opening Reception","BAM/PFA","Tue Jul 29 15:53:35 PDT 2014","","Wed Aug 28 22:12:04 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Publications and Press/Schiebitz invite copy","workspace://SpacesStore/54f92937-8d9c-484a-b2fe-b091d6ab5aee","Schiebitz invite copy","application/msword","22528","","","","","","","","","Please join us for an Artist’s Talk and Opening Reception","BAM/PFA","Tue Jul 29 15:53:36 PDT 2014","","Wed Aug 28 22:12:06 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Publications and Press/Thomas Scheibitz release.doc","workspace://SpacesStore/d4dd308f-393b-4b2a-84d9-e76c83b227e7","Thomas Scheibitz release.doc","application/msword","26624","","","","","","","","","Press contact:","BAM/PFA","Tue Jul 29 15:53:36 PDT 2014","","Wed Aug 28 22:12:08 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Research/Scheibitz interview","workspace://SpacesStore/20adbb32-7a48-4af8-abef-2211f4e0c537","Scheibitz interview","application/msword","68096","","","","","","","","","09/19/01","BAM/PFA","Tue Jul 29 15:53:36 PDT 2014","","Wed Aug 28 22:13:40 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MATRIX-195_Scheibitz/Scheibitz work plan","workspace://SpacesStore/c2a63777-2833-44ac-8d97-615dc439882b","Scheibitz work plan","application/msword","27136","","","","","","","","","ARTIST NAME/MATRIX ---","BAM/PFA","Tue Jul 29 15:54:06 PDT 2014","","Wed Aug 28 22:09:56 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MFA_2001/Art Faculty list","workspace://SpacesStore/ca32c9e2-ac89-47db-8957-947e8107e666","Art Faculty list","application/msword","19456","","","","","","","","","Department of Art Practice Faculty 2000-01","BAM/PFA","Tue Jul 29 15:54:06 PDT 2014","","Wed Aug 28 22:13:43 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MFA_2001/MFA 2000 _ Now","workspace://SpacesStore/ce7a3d80-0a29-48fe-ad80-b207695a3292","MFA 2000 _ Now","application/msword","247808","","","","","","","","","Now: The 30th Annual University of California at Berkeley Master of Fine Arts Exhibition","BAM/PFA","Tue Jul 29 15:54:06 PDT 2014","","Wed Aug 28 22:13:47 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MFA_2001/MFA artist statements","workspace://SpacesStore/108735f4-8cbb-4f7b-8a2a-01e34e568e93","MFA artist statements","application/msword","29696","","","","","","","","","to: Adrienne","BAM/PFA","Tue Jul 29 15:54:08 PDT 2014","","Wed Aug 28 22:13:49 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MFA_2001/MFA brochure captions","workspace://SpacesStore/6035c7c4-7935-4b9f-b6ae-b1f669e67c70","MFA brochure captions","application/msword","38912","","","","","","","","","MFA brochure captions:","BAM/PFA","Tue Jul 29 15:54:08 PDT 2014","","Wed Aug 28 22:13:53 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MFA_2001/MFA calendar text 2001","workspace://SpacesStore/bedbbf0f-8f20-4339-9876-3c8f312b027a","MFA calendar text 2001","application/msword","76800","","","","","","","","","Five Star: The 31st Annual University of California at Berkeley Master of Fine Arts Graduate Exhibition continues the tradition","BAM/PFA","Tue Jul 29 15:54:16 PDT 2014","","Wed Aug 28 22:13:56 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MFA_2001/MFA labels","workspace://SpacesStore/ef4ec724-9c69-492f-9a44-41f3535bc767","MFA labels","application/msword","57856","","","","","","","","","MFA labels","BAM/PFA","Tue Jul 29 15:54:17 PDT 2014","","Wed Aug 28 22:14:00 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MFA_2001/MFA labels-Bozung","workspace://SpacesStore/f68d1fbe-7b19-4d32-b5a5-eb1000325dfc","MFA labels-Bozung","application/msword","31232","","","","","","","","","Loretta Bozung","BAM/PFA","Tue Jul 29 15:54:17 PDT 2014","","Wed Aug 28 22:14:05 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MFA_2001/MFA planning mtg agenda","workspace://SpacesStore/9d46872b-c0ce-48ef-a66f-e1a56a38acc7","MFA planning mtg agenda","application/msword","94208","","","","","","","","","Five Star: The 31st Annual MFA Graduate Exhibition","BAM/PFA","Tue Jul 29 15:54:17 PDT 2014","","Wed Aug 28 22:14:09 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MFA_2001/MFA schedules 2001","workspace://SpacesStore/df87facf-a4ef-43ec-a71a-23874fd5f298","MFA schedules 2001","application/msword","20480","","","","","","","","","SLIDE PRESENTATIONS","BAM/PFA","Tue Jul 29 15:54:18 PDT 2014","","Wed Aug 28 22:14:13 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MFA_2001/MFA student list","workspace://SpacesStore/46148a7f-cf35-463a-b797-79691de2f7aa","MFA student list","application/msword","42496","","","","","","","","","Graduating MFA class of Spring 2001","BAM/PFA","Tue Jul 29 15:54:18 PDT 2014","","Wed Aug 28 22:14:16 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2001/MFA_2001/MFA waiver","workspace://SpacesStore/64705fbd-140f-4b67-9e4d-e4ce2b8d2cf0","MFA waiver","application/msword","28672","","","","","","","","","WAIVER","BAM/PFA","Tue Jul 29 15:54:18 PDT 2014","","Wed Aug 28 22:14:19 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2002/Chinese Painting/5_Correspondence/combo","workspace://SpacesStore/0cc4e0b1-1943-463a-8bda-26ab79743846","combo","application/msword","107008","","","","","","","","","The Ching Yuan Chai Collection: An Enduring Legacy (Working Checklist)","UC BAM PFA","Tue Jul 29 15:25:11 PDT 2014","","Wed Aug 28 22:19:12 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2002/Chinese Painting/7_Touring_Venues/Traveling intro panel","workspace://SpacesStore/0f820d91-2ebe-4424-a1e4-a9d99b30362e","Traveling intro panel","application/msword","26624","","","","","","","","","1)","UC BAM PFA","Tue Jul 29 15:25:11 PDT 2014","","Wed Aug 28 22:19:15 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2002/Chinese Painting/7_Touring_Venues/traveling checklist","workspace://SpacesStore/86ca7605-8a9d-4195-a1ee-826d1bc54197","traveling checklist","application/msword","44544","","","","","","","","","The Ching Yuan Chai Collection: An Enduring Legacy (Working Checklist)","UC BAM PFA","Tue Jul 29 15:25:11 PDT 2014","","Wed Aug 28 22:19:19 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2002/Chinese Painting/9_Publications/Labels without text","workspace://SpacesStore/8858ee1b-d428-4f57-8726-feae113c3ffc","Labels without text","application/msword","23040","","","","","","","","","Labels without text","UC BAM PFA","Tue Jul 29 15:25:12 PDT 2014","","Wed Aug 28 22:19:22 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2002/Chinese Painting/9_Publications/NOTES ON USAGE","workspace://SpacesStore/5ea05fcd-ae5f-485e-887f-630598400294","NOTES ON USAGE","application/msword","19968","","","","","","","","","NOTES ON USAGE","UC BAM PFA","Tue Jul 29 15:25:12 PDT 2014","","Wed Aug 28 22:19:26 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2002/Chinese Painting/9_Publications/complete set of labels","workspace://SpacesStore/80b67122-1cb8-44af-8abb-401c53a86863","complete set of labels","application/msword","105984","","","","","","","","","The Ching Yuan Chai Collection: An Enduring Legacy (Working Checklist)","UC BAM PFA","Tue Jul 29 15:25:12 PDT 2014","","Wed Aug 28 22:19:29 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2002/Chinese Painting/9_Publications/labels in cases","workspace://SpacesStore/46f69009-5d47-4e81-acd2-b08ac88f4a73","labels in cases","application/msword","25600","","","","","","","","","1997","BAM PFA","Tue Jul 29 15:25:12 PDT 2014","","Wed Aug 28 22:19:33 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2002/Chinese Painting/9_Publications/object labels","workspace://SpacesStore/d7d7ab73-bfd3-414e-b57f-1875b029c51e","object labels","application/msword","65536","","","","","","","","","Chang Chi-su (ca","UC BAM PFA","Tue Jul 29 15:25:12 PDT 2014","","Wed Aug 28 22:19:39 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2002/Chinese Painting/9_Publications/wall panels","workspace://SpacesStore/6d3197ef-180f-4e73-9bad-389a47dc34f9","wall panels","application/msword","29696","","","","","","","","","Orthodox School vs","UC BAM PFA","Tue Jul 29 15:25:13 PDT 2014","","Wed Aug 28 22:19:42 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2002/MATRIX-196_Kwon/Checklist_Installation/Kwon label","workspace://SpacesStore/489bd9e7-711c-4006-92ba-f067bc6f46ef","Kwon label","application/msword","19968","","","","","","","","","af (First Perfect), 2000","UC BAM PFA","Tue Jul 29 15:25:13 PDT 2014","","Wed Aug 28 22:20:21 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2002/MATRIX-196_Kwon/Kwon work plan","workspace://SpacesStore/4981a566-163b-4638-82c8-c73d259de2d7","Kwon work plan","application/msword","32256","","","","","","","","","ARTIST NAME/MATRIX ---","BAM/PFA","Tue Jul 29 15:25:18 PDT 2014","","Wed Aug 28 22:20:19 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2002/MATRIX-196_Kwon/Miscellaneous/Kwon dinner invite","workspace://SpacesStore/86c464a4-a8ce-4139-9ea2-c7242ad40842","Kwon dinner invite","application/msword","21504","","","","","","","","","09/18/00","UC BAM PFA","Tue Jul 29 15:25:14 PDT 2014","","Wed Aug 28 22:20:27 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2002/MATRIX-196_Kwon/Miscellaneous/Kwon dinner ltrs","workspace://SpacesStore/7d9101e7-56b8-432f-99c7-8e881d6b1de6","Kwon dinner ltrs","application/msword","95744","","","","","","","","","09/18/00","UC BAM PFA","Tue Jul 29 15:25:14 PDT 2014","","Wed Aug 28 22:20:29 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
"/Company Home/Sites/bampfa/documentLibrary/Media/Gallery_Exhibitions/2002/MATRIX-196_Kwon/Miscellaneous/Kwon itinerary","workspace://SpacesStore/f2e1a312-d553-46e8-894f-3162678c7e50","Kwon itinerary","application/msword","24064","","","","","","","","","ITINERARY","UC BAM PFA","Tue Jul 29 15:25:14 PDT 2014","","Wed Aug 28 22:20:31 PDT 2013","","davetaylor","dena.beard","","","","","","","","","","","","","","","","","","",""
